"CELL30M","ISO3","X","Y"
"155934","ZWE","27.25","-18.25"
"155935","ZWE","27.75","-18.25"
"155936","ZWE","28.25","-18.25"
"155937","ZWE","28.75","-18.25"
"155938","ZWE","29.25","-18.25"
"155939","ZWE","29.75","-18.25"
"155940","ZWE","30.25","-18.25"
"155941","ZWE","30.75","-18.25"
"155942","ZWE","31.25","-18.25"
"155943","ZWE","31.75","-18.25"
"155944","ZWE","32.25","-18.25"
"155945","ZWE","32.75","-18.25"
"155946","MOZ","33.25","-18.25"
"155947","MOZ","33.75","-18.25"
"155948","MOZ","34.25","-18.25"
"155949","MOZ","34.75","-18.25"
"155950","MOZ","35.25","-18.25"
"155951","MOZ","35.75","-18.25"
"155952","MOZ","36.25","-18.25"
"155953","MOZ","36.75","-18.25"
"155968","MDG","44.25","-18.25"
"155969","MDG","44.75","-18.25"
"155970","MDG","45.25","-18.25"
"155971","MDG","45.75","-18.25"
"155972","MDG","46.25","-18.25"
"155973","MDG","46.75","-18.25"
"155974","MDG","47.25","-18.25"
"155975","MDG","47.75","-18.25"
"155976","MDG","48.25","-18.25"
"155977","MDG","48.75","-18.25"
"155978","MDG","49.25","-18.25"
"156123","AUS","121.75","-18.25"
"156124","AUS","122.25","-18.25"
"156125","AUS","122.75","-18.25"
"156126","AUS","123.25","-18.25"
"156127","AUS","123.75","-18.25"
"156128","AUS","124.25","-18.25"
"156129","AUS","124.75","-18.25"
"156130","AUS","125.25","-18.25"
"156131","AUS","125.75","-18.25"
"156132","AUS","126.25","-18.25"
"156133","AUS","126.75","-18.25"
"156134","AUS","127.25","-18.25"
"156135","AUS","127.75","-18.25"
"156136","AUS","128.25","-18.25"
"156137","AUS","128.75","-18.25"
"156138","AUS","129.25","-18.25"
"156139","AUS","129.75","-18.25"
"156140","AUS","130.25","-18.25"
"156141","AUS","130.75","-18.25"
"156142","AUS","131.25","-18.25"
"156143","AUS","131.75","-18.25"
"156144","AUS","132.25","-18.25"
"156145","AUS","132.75","-18.25"
"156146","AUS","133.25","-18.25"
"156147","AUS","133.75","-18.25"
"156148","AUS","134.25","-18.25"
"156149","AUS","134.75","-18.25"
"156150","AUS","135.25","-18.25"
"156151","AUS","135.75","-18.25"
"156152","AUS","136.25","-18.25"
"156153","AUS","136.75","-18.25"
"156154","AUS","137.25","-18.25"
"156155","AUS","137.75","-18.25"
"156156","AUS","138.25","-18.25"
"156157","AUS","138.75","-18.25"
"156158","AUS","139.25","-18.25"
"156159","AUS","139.75","-18.25"
"156160","AUS","140.25","-18.25"
"156161","AUS","140.75","-18.25"
"156162","AUS","141.25","-18.25"
"156163","AUS","141.75","-18.25"
"156164","AUS","142.25","-18.25"
"156165","AUS","142.75","-18.25"
"156166","AUS","143.25","-18.25"
"156167","AUS","143.75","-18.25"
"156168","AUS","144.25","-18.25"
"156169","AUS","144.75","-18.25"
"156170","AUS","145.25","-18.25"
"156171","AUS","145.75","-18.25"
"156172","AUS","146.25","-18.25"
"156234","FJI","177.25","-18.25"
"156235","FJI","177.75","-18.25"
"156236","FJI","178.25","-18.25"
"156237","FJI","178.75","-18.25"
"156238","FJI","179.25","-18.25"
"156242","FJI","-178.75","-18.75"
"156243","FJI","-178.25","-18.75"
"156252","TON","-173.75","-18.75"
"156280","COK","-159.75","-18.75"
"156461","CHL","-69.25","-18.75"
"156462","BOL","-68.75","-18.75"
"156463","BOL","-68.25","-18.75"
"156464","BOL","-67.75","-18.75"
"156465","BOL","-67.25","-18.75"
"156466","BOL","-66.75","-18.75"
"156467","BOL","-66.25","-18.75"
"156468","BOL","-65.75","-18.75"
"156469","BOL","-65.25","-18.75"
"156470","BOL","-64.75","-18.75"
"156471","BOL","-64.25","-18.75"
"156472","BOL","-63.75","-18.75"
"156473","BOL","-63.25","-18.75"
"156474","BOL","-62.75","-18.75"
"156475","BOL","-62.25","-18.75"
"156476","BOL","-61.75","-18.75"
"156477","BOL","-61.25","-18.75"
"156478","BOL","-60.75","-18.75"
"156479","BOL","-60.25","-18.75"
"156480","BOL","-59.75","-18.75"
"156481","BOL","-59.25","-18.75"
"156482","BOL","-58.75","-18.75"
"156483","BOL","-58.25","-18.75"
"156484","BOL","-57.75","-18.75"
"156485","BRA","-57.25","-18.75"
"156486","BRA","-56.75","-18.75"
"156487","BRA","-56.25","-18.75"
"156488","BRA","-55.75","-18.75"
"156489","BRA","-55.25","-18.75"
"156490","BRA","-54.75","-18.75"
"156491","BRA","-54.25","-18.75"
"156492","BRA","-53.75","-18.75"
"156493","BRA","-53.25","-18.75"
"156494","BRA","-52.75","-18.75"
"156495","BRA","-52.25","-18.75"
"156496","BRA","-51.75","-18.75"
"156497","BRA","-51.25","-18.75"
"156498","BRA","-50.75","-18.75"
"156499","BRA","-50.25","-18.75"
"156500","BRA","-49.75","-18.75"
"156501","BRA","-49.25","-18.75"
"156502","BRA","-48.75","-18.75"
"156503","BRA","-48.25","-18.75"
"156504","BRA","-47.75","-18.75"
"156505","BRA","-47.25","-18.75"
"156506","BRA","-46.75","-18.75"
"156507","BRA","-46.25","-18.75"
"156508","BRA","-45.75","-18.75"
"156509","BRA","-45.25","-18.75"
"156510","BRA","-44.75","-18.75"
"156511","BRA","-44.25","-18.75"
"156512","BRA","-43.75","-18.75"
"156513","BRA","-43.25","-18.75"
"156514","BRA","-42.75","-18.75"
"156515","BRA","-42.25","-18.75"
"156516","BRA","-41.75","-18.75"
"156517","BRA","-41.25","-18.75"
"156518","BRA","-40.75","-18.75"
"156519","BRA","-40.25","-18.75"
"156520","BRA","-39.75","-18.75"
"156626","NAM","13.25","-18.75"
"156627","NAM","13.75","-18.75"
"156628","NAM","14.25","-18.75"
"156629","NAM","14.75","-18.75"
"156630","NAM","15.25","-18.75"
"156631","NAM","15.75","-18.75"
"156633","NAM","16.75","-18.75"
"156634","NAM","17.25","-18.75"
"156636","NAM","18.25","-18.75"
"156637","NAM","18.75","-18.75"
"156638","NAM","19.25","-18.75"
"156639","NAM","19.75","-18.75"
"156641","NAM","20.75","-18.75"
"156643","BWA","21.75","-18.75"
"156644","BWA","22.25","-18.75"
"156645","BWA","22.75","-18.75"
"156646","BWA","23.25","-18.75"
"156647","BWA","23.75","-18.75"
"156648","BWA","24.25","-18.75"
"156649","BWA","24.75","-18.75"
"156650","BWA","25.25","-18.75"
"156651","BWA","25.75","-18.75"
"156652","ZWE","26.25","-18.75"
"156653","ZWE","26.75","-18.75"
"156654","ZWE","27.25","-18.75"
"156655","ZWE","27.75","-18.75"
"156656","ZWE","28.25","-18.75"
"156657","ZWE","28.75","-18.75"
"156658","ZWE","29.25","-18.75"
"156659","ZWE","29.75","-18.75"
"156660","ZWE","30.25","-18.75"
"156661","ZWE","30.75","-18.75"
"156662","ZWE","31.25","-18.75"
"156663","ZWE","31.75","-18.75"
"156664","ZWE","32.25","-18.75"
"156665","ZWE","32.75","-18.75"
"156666","MOZ","33.25","-18.75"
"156667","MOZ","33.75","-18.75"
"156668","MOZ","34.25","-18.75"
"156669","MOZ","34.75","-18.75"
"156670","MOZ","35.25","-18.75"
"156671","MOZ","35.75","-18.75"
"156672","MOZ","36.25","-18.75"
"156688","MDG","44.25","-18.75"
"156689","MDG","44.75","-18.75"
"156690","MDG","45.25","-18.75"
"156691","MDG","45.75","-18.75"
"156692","MDG","46.25","-18.75"
"156693","MDG","46.75","-18.75"
"156694","MDG","47.25","-18.75"
"156695","MDG","47.75","-18.75"
"156696","MDG","48.25","-18.75"
"156697","MDG","48.75","-18.75"
"156698","MDG","49.25","-18.75"
"156843","AUS","121.75","-18.75"
"156844","AUS","122.25","-18.75"
"156845","AUS","122.75","-18.75"
"156846","AUS","123.25","-18.75"
"156847","AUS","123.75","-18.75"
"156848","AUS","124.25","-18.75"
"156849","AUS","124.75","-18.75"
"156850","AUS","125.25","-18.75"
"156851","AUS","125.75","-18.75"
"156855","AUS","127.75","-18.75"
"156856","AUS","128.25","-18.75"
"156857","AUS","128.75","-18.75"
"156858","AUS","129.25","-18.75"
"156859","AUS","129.75","-18.75"
"156860","AUS","130.25","-18.75"
"156861","AUS","130.75","-18.75"
"156862","AUS","131.25","-18.75"
"156863","AUS","131.75","-18.75"
"156864","AUS","132.25","-18.75"
"156865","AUS","132.75","-18.75"
"156866","AUS","133.25","-18.75"
"156867","AUS","133.75","-18.75"
"156868","AUS","134.25","-18.75"
"156870","AUS","135.25","-18.75"
"156871","AUS","135.75","-18.75"
"156873","AUS","136.75","-18.75"
"156874","AUS","137.25","-18.75"
"156875","AUS","137.75","-18.75"
"156876","AUS","138.25","-18.75"
"156877","AUS","138.75","-18.75"
"156878","AUS","139.25","-18.75"
"156879","AUS","139.75","-18.75"
"156880","AUS","140.25","-18.75"
"156881","AUS","140.75","-18.75"
"156882","AUS","141.25","-18.75"
"156883","AUS","141.75","-18.75"
"156884","AUS","142.25","-18.75"
"156885","AUS","142.75","-18.75"
"156886","AUS","143.25","-18.75"
"156887","AUS","143.75","-18.75"
"156888","AUS","144.25","-18.75"
"156889","AUS","144.75","-18.75"
"156890","AUS","145.25","-18.75"
"156891","AUS","145.75","-18.75"
"156892","AUS","146.25","-18.75"
"156956","FJI","178.25","-18.75"
"157181","CHL","-69.25","-19.25"
"157182","CHL","-68.75","-19.25"
"157183","BOL","-68.25","-19.25"
"157185","BOL","-67.25","-19.25"
"157186","BOL","-66.75","-19.25"
"157187","BOL","-66.25","-19.25"
"157188","BOL","-65.75","-19.25"
"157189","BOL","-65.25","-19.25"
"157190","BOL","-64.75","-19.25"
"157191","BOL","-64.25","-19.25"
"157192","BOL","-63.75","-19.25"
"157193","BOL","-63.25","-19.25"
"157194","BOL","-62.75","-19.25"
"157195","BOL","-62.25","-19.25"
"157196","BOL","-61.75","-19.25"
"157197","BOL","-61.25","-19.25"
"157198","BOL","-60.75","-19.25"
"157199","BOL","-60.25","-19.25"
"157200","BOL","-59.75","-19.25"
"157201","BOL","-59.25","-19.25"
"157202","BOL","-58.75","-19.25"
"157203","BOL","-58.25","-19.25"
"157204","BRA","-57.75","-19.25"
"157205","BRA","-57.25","-19.25"
"157206","BRA","-56.75","-19.25"
"157207","BRA","-56.25","-19.25"
"157208","BRA","-55.75","-19.25"
"157209","BRA","-55.25","-19.25"
"157210","BRA","-54.75","-19.25"
"157211","BRA","-54.25","-19.25"
"157212","BRA","-53.75","-19.25"
"157213","BRA","-53.25","-19.25"
"157214","BRA","-52.75","-19.25"
"157215","BRA","-52.25","-19.25"
"157216","BRA","-51.75","-19.25"
"157217","BRA","-51.25","-19.25"
"157218","BRA","-50.75","-19.25"
"157219","BRA","-50.25","-19.25"
"157220","BRA","-49.75","-19.25"
"157221","BRA","-49.25","-19.25"
"157222","BRA","-48.75","-19.25"
"157223","BRA","-48.25","-19.25"
"157224","BRA","-47.75","-19.25"
"157225","BRA","-47.25","-19.25"
"157226","BRA","-46.75","-19.25"
"157227","BRA","-46.25","-19.25"
"157228","BRA","-45.75","-19.25"
"157229","BRA","-45.25","-19.25"
"157230","BRA","-44.75","-19.25"
"157231","BRA","-44.25","-19.25"
"157232","BRA","-43.75","-19.25"
"157233","BRA","-43.25","-19.25"
"157234","BRA","-42.75","-19.25"
"157235","BRA","-42.25","-19.25"
"157236","BRA","-41.75","-19.25"
"157237","BRA","-41.25","-19.25"
"157238","BRA","-40.75","-19.25"
"157239","BRA","-40.25","-19.25"
"157240","BRA","-39.75","-19.25"
"157347","NAM","13.75","-19.25"
"157350","NAM","15.25","-19.25"
"157353","NAM","16.75","-19.25"
"157354","NAM","17.25","-19.25"
"157355","NAM","17.75","-19.25"
"157356","NAM","18.25","-19.25"
"157359","NAM","19.75","-19.25"
"157360","NAM","20.25","-19.25"
"157362","BWA","21.25","-19.25"
"157363","BWA","21.75","-19.25"
"157364","BWA","22.25","-19.25"
"157365","BWA","22.75","-19.25"
"157366","BWA","23.25","-19.25"
"157367","BWA","23.75","-19.25"
"157368","BWA","24.25","-19.25"
"157369","BWA","24.75","-19.25"
"157370","BWA","25.25","-19.25"
"157371","BWA","25.75","-19.25"
"157372","ZWE","26.25","-19.25"
"157373","ZWE","26.75","-19.25"
"157374","ZWE","27.25","-19.25"
"157375","ZWE","27.75","-19.25"
"157376","ZWE","28.25","-19.25"
"157377","ZWE","28.75","-19.25"
"157378","ZWE","29.25","-19.25"
"157379","ZWE","29.75","-19.25"
"157380","ZWE","30.25","-19.25"
"157381","ZWE","30.75","-19.25"
"157382","ZWE","31.25","-19.25"
"157383","ZWE","31.75","-19.25"
"157384","ZWE","32.25","-19.25"
"157385","ZWE","32.75","-19.25"
"157386","MOZ","33.25","-19.25"
"157387","MOZ","33.75","-19.25"
"157388","MOZ","34.25","-19.25"
"157389","MOZ","34.75","-19.25"
"157390","MOZ","35.25","-19.25"
"157391","MOZ","35.75","-19.25"
"157408","MDG","44.25","-19.25"
"157409","MDG","44.75","-19.25"
"157410","MDG","45.25","-19.25"
"157411","MDG","45.75","-19.25"
"157412","MDG","46.25","-19.25"
"157413","MDG","46.75","-19.25"
"157414","MDG","47.25","-19.25"
"157415","MDG","47.75","-19.25"
"157416","MDG","48.25","-19.25"
"157417","MDG","48.75","-19.25"
"157562","AUS","121.25","-19.25"
"157563","AUS","121.75","-19.25"
"157565","AUS","122.75","-19.25"
"157570","AUS","125.25","-19.25"
"157571","AUS","125.75","-19.25"
"157572","AUS","126.25","-19.25"
"157573","AUS","126.75","-19.25"
"157575","AUS","127.75","-19.25"
"157576","AUS","128.25","-19.25"
"157577","AUS","128.75","-19.25"
"157578","AUS","129.25","-19.25"
"157579","AUS","129.75","-19.25"
"157580","AUS","130.25","-19.25"
"157581","AUS","130.75","-19.25"
"157582","AUS","131.25","-19.25"
"157583","AUS","131.75","-19.25"
"157587","AUS","133.75","-19.25"
"157588","AUS","134.25","-19.25"
"157589","AUS","134.75","-19.25"
"157590","AUS","135.25","-19.25"
"157592","AUS","136.25","-19.25"
"157597","AUS","138.75","-19.25"
"157598","AUS","139.25","-19.25"
"157599","AUS","139.75","-19.25"
"157600","AUS","140.25","-19.25"
"157601","AUS","140.75","-19.25"
"157602","AUS","141.25","-19.25"
"157603","AUS","141.75","-19.25"
"157604","AUS","142.25","-19.25"
"157605","AUS","142.75","-19.25"
"157606","AUS","143.25","-19.25"
"157607","AUS","143.75","-19.25"
"157608","AUS","144.25","-19.25"
"157609","AUS","144.75","-19.25"
"157610","AUS","145.25","-19.25"
"157611","AUS","145.75","-19.25"
"157612","AUS","146.25","-19.25"
"157613","AUS","146.75","-19.25"
"157614","AUS","147.25","-19.25"
"157676","FJI","178.25","-19.25"
"157689","TON","-175.25","-19.75"
"157691","TON","-174.25","-19.75"
"157901","CHL","-69.25","-19.75"
"157902","CHL","-68.75","-19.75"
"157903","BOL","-68.25","-19.75"
"157904","BOL","-67.75","-19.75"
"157906","BOL","-66.75","-19.75"
"157907","BOL","-66.25","-19.75"
"157908","BOL","-65.75","-19.75"
"157909","BOL","-65.25","-19.75"
"157910","BOL","-64.75","-19.75"
"157911","BOL","-64.25","-19.75"
"157912","BOL","-63.75","-19.75"
"157913","BOL","-63.25","-19.75"
"157914","BOL","-62.75","-19.75"
"157915","BOL","-62.25","-19.75"
"157916","BOL","-61.75","-19.75"
"157917","PRY","-61.25","-19.75"
"157918","PRY","-60.75","-19.75"
"157919","PRY","-60.25","-19.75"
"157920","PRY","-59.75","-19.75"
"157921","PRY","-59.25","-19.75"
"157922","PRY","-58.75","-19.75"
"157923","BOL","-58.25","-19.75"
"157924","BRA","-57.75","-19.75"
"157925","BRA","-57.25","-19.75"
"157926","BRA","-56.75","-19.75"
"157927","BRA","-56.25","-19.75"
"157928","BRA","-55.75","-19.75"
"157929","BRA","-55.25","-19.75"
"157930","BRA","-54.75","-19.75"
"157931","BRA","-54.25","-19.75"
"157932","BRA","-53.75","-19.75"
"157933","BRA","-53.25","-19.75"
"157934","BRA","-52.75","-19.75"
"157935","BRA","-52.25","-19.75"
"157936","BRA","-51.75","-19.75"
"157937","BRA","-51.25","-19.75"
"157938","BRA","-50.75","-19.75"
"157939","BRA","-50.25","-19.75"
"157940","BRA","-49.75","-19.75"
"157941","BRA","-49.25","-19.75"
"157942","BRA","-48.75","-19.75"
"157943","BRA","-48.25","-19.75"
"157944","BRA","-47.75","-19.75"
"157945","BRA","-47.25","-19.75"
"157946","BRA","-46.75","-19.75"
"157947","BRA","-46.25","-19.75"
"157948","BRA","-45.75","-19.75"
"157949","BRA","-45.25","-19.75"
"157950","BRA","-44.75","-19.75"
"157951","BRA","-44.25","-19.75"
"157952","BRA","-43.75","-19.75"
"157953","BRA","-43.25","-19.75"
"157954","BRA","-42.75","-19.75"
"157955","BRA","-42.25","-19.75"
"157956","BRA","-41.75","-19.75"
"157957","BRA","-41.25","-19.75"
"157958","BRA","-40.75","-19.75"
"157959","BRA","-40.25","-19.75"
"157960","BRA","-39.75","-19.75"
"158071","NAM","15.75","-19.75"
"158072","NAM","16.25","-19.75"
"158073","NAM","16.75","-19.75"
"158074","NAM","17.25","-19.75"
"158075","NAM","17.75","-19.75"
"158078","NAM","19.25","-19.75"
"158079","NAM","19.75","-19.75"
"158081","NAM","20.75","-19.75"
"158082","BWA","21.25","-19.75"
"158083","BWA","21.75","-19.75"
"158085","BWA","22.75","-19.75"
"158086","BWA","23.25","-19.75"
"158087","BWA","23.75","-19.75"
"158088","BWA","24.25","-19.75"
"158089","BWA","24.75","-19.75"
"158090","BWA","25.25","-19.75"
"158091","BWA","25.75","-19.75"
"158092","BWA","26.25","-19.75"
"158093","ZWE","26.75","-19.75"
"158094","ZWE","27.25","-19.75"
"158095","ZWE","27.75","-19.75"
"158096","ZWE","28.25","-19.75"
"158097","ZWE","28.75","-19.75"
"158098","ZWE","29.25","-19.75"
"158099","ZWE","29.75","-19.75"
"158100","ZWE","30.25","-19.75"
"158101","ZWE","30.75","-19.75"
"158102","ZWE","31.25","-19.75"
"158103","ZWE","31.75","-19.75"
"158104","ZWE","32.25","-19.75"
"158105","ZWE","32.75","-19.75"
"158106","MOZ","33.25","-19.75"
"158107","MOZ","33.75","-19.75"
"158108","MOZ","34.25","-19.75"
"158109","MOZ","34.75","-19.75"
"158110","MOZ","35.25","-19.75"
"158128","MDG","44.25","-19.75"
"158129","MDG","44.75","-19.75"
"158130","MDG","45.25","-19.75"
"158131","MDG","45.75","-19.75"
"158132","MDG","46.25","-19.75"
"158133","MDG","46.75","-19.75"
"158134","MDG","47.25","-19.75"
"158135","MDG","47.75","-19.75"
"158136","MDG","48.25","-19.75"
"158137","MDG","48.75","-19.75"
"158155","MUS","57.75","-19.75"
"158166","MUS","63.25","-19.75"
"158278","AUS","119.25","-19.75"
"158279","AUS","119.75","-19.75"
"158280","AUS","120.25","-19.75"
"158281","AUS","120.75","-19.75"
"158282","AUS","121.25","-19.75"
"158283","AUS","121.75","-19.75"
"158293","AUS","126.75","-19.75"
"158295","AUS","127.75","-19.75"
"158297","AUS","128.75","-19.75"
"158298","AUS","129.25","-19.75"
"158299","AUS","129.75","-19.75"
"158300","AUS","130.25","-19.75"
"158301","AUS","130.75","-19.75"
"158309","AUS","134.75","-19.75"
"158310","AUS","135.25","-19.75"
"158311","AUS","135.75","-19.75"
"158316","AUS","138.25","-19.75"
"158317","AUS","138.75","-19.75"
"158318","AUS","139.25","-19.75"
"158319","AUS","139.75","-19.75"
"158320","AUS","140.25","-19.75"
"158321","AUS","140.75","-19.75"
"158322","AUS","141.25","-19.75"
"158323","AUS","141.75","-19.75"
"158325","AUS","142.75","-19.75"
"158326","AUS","143.25","-19.75"
"158327","AUS","143.75","-19.75"
"158328","AUS","144.25","-19.75"
"158329","AUS","144.75","-19.75"
"158330","AUS","145.25","-19.75"
"158331","AUS","145.75","-19.75"
"158332","AUS","146.25","-19.75"
"158333","AUS","146.75","-19.75"
"158334","AUS","147.25","-19.75"
"158335","AUS","147.75","-19.75"
"158336","AUS","148.25","-19.75"
"158623","BOL","-68.25","-20.25"
"158624","BOL","-67.75","-20.25"
"158626","BOL","-66.75","-20.25"
"158627","BOL","-66.25","-20.25"
"158628","BOL","-65.75","-20.25"
"158629","BOL","-65.25","-20.25"
"158630","BOL","-64.75","-20.25"
"158631","BOL","-64.25","-20.25"
"158632","BOL","-63.75","-20.25"
"158633","BOL","-63.25","-20.25"
"158634","BOL","-62.75","-20.25"
"158635","BOL","-62.25","-20.25"
"158636","PRY","-61.75","-20.25"
"158637","PRY","-61.25","-20.25"
"158638","PRY","-60.75","-20.25"
"158639","PRY","-60.25","-20.25"
"158640","PRY","-59.75","-20.25"
"158641","PRY","-59.25","-20.25"
"158642","PRY","-58.75","-20.25"
"158643","PRY","-58.25","-20.25"
"158644","BRA","-57.75","-20.25"
"158645","BRA","-57.25","-20.25"
"158646","BRA","-56.75","-20.25"
"158647","BRA","-56.25","-20.25"
"158648","BRA","-55.75","-20.25"
"158649","BRA","-55.25","-20.25"
"158650","BRA","-54.75","-20.25"
"158651","BRA","-54.25","-20.25"
"158652","BRA","-53.75","-20.25"
"158653","BRA","-53.25","-20.25"
"158654","BRA","-52.75","-20.25"
"158655","BRA","-52.25","-20.25"
"158656","BRA","-51.75","-20.25"
"158657","BRA","-51.25","-20.25"
"158658","BRA","-50.75","-20.25"
"158659","BRA","-50.25","-20.25"
"158660","BRA","-49.75","-20.25"
"158661","BRA","-49.25","-20.25"
"158662","BRA","-48.75","-20.25"
"158663","BRA","-48.25","-20.25"
"158664","BRA","-47.75","-20.25"
"158665","BRA","-47.25","-20.25"
"158666","BRA","-46.75","-20.25"
"158667","BRA","-46.25","-20.25"
"158668","BRA","-45.75","-20.25"
"158669","BRA","-45.25","-20.25"
"158670","BRA","-44.75","-20.25"
"158671","BRA","-44.25","-20.25"
"158672","BRA","-43.75","-20.25"
"158673","BRA","-43.25","-20.25"
"158674","BRA","-42.75","-20.25"
"158675","BRA","-42.25","-20.25"
"158676","BRA","-41.75","-20.25"
"158677","BRA","-41.25","-20.25"
"158678","BRA","-40.75","-20.25"
"158679","BRA","-40.25","-20.25"
"158701","BRA","-29.25","-20.25"
"158791","NAM","15.75","-20.25"
"158792","NAM","16.25","-20.25"
"158793","NAM","16.75","-20.25"
"158796","NAM","18.25","-20.25"
"158797","NAM","18.75","-20.25"
"158798","NAM","19.25","-20.25"
"158799","NAM","19.75","-20.25"
"158800","NAM","20.25","-20.25"
"158802","BWA","21.25","-20.25"
"158805","BWA","22.75","-20.25"
"158806","BWA","23.25","-20.25"
"158809","BWA","24.75","-20.25"
"158810","BWA","25.25","-20.25"
"158811","BWA","25.75","-20.25"
"158812","BWA","26.25","-20.25"
"158813","BWA","26.75","-20.25"
"158814","BWA","27.25","-20.25"
"158815","ZWE","27.75","-20.25"
"158816","ZWE","28.25","-20.25"
"158817","ZWE","28.75","-20.25"
"158818","ZWE","29.25","-20.25"
"158819","ZWE","29.75","-20.25"
"158820","ZWE","30.25","-20.25"
"158821","ZWE","30.75","-20.25"
"158822","ZWE","31.25","-20.25"
